iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2019"
Inception Date,"May 15, 2000"
Shares Outstanding,"622,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","1,789,966,956.60","0.89","1,789,966,956.60","8,196,570.00","218.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","1,738,619,208.55","0.86","1,738,619,208.55","19,116,209.00","90.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","1,712,379,614.40","0.85","1,712,379,614.40","14,209,440.00","120.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","1,628,063,269.86","0.81","1,628,063,269.86","41,553,427.00","39.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","1,602,582,202.80","0.80","1,602,582,202.80","28,953,608.00","55.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","1,554,457,226.60","0.77","1,554,457,226.60","28,893,257.00","53.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","1,532,919,012.24","0.76","1,532,919,012.24","34,087,592.00","44.97","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","1,527,679,519.96","0.76","1,527,679,519.96","31,853,201.00","47.96","United States","NASDAQ","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","1,430,945,970.27","0.71","1,430,945,970.27","10,470,081.00","136.67","United States","NASDAQ","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","1,309,415,314.92","0.65","1,309,415,314.92","16,390,228.00","79.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","1,307,756,679.04","0.65","1,307,756,679.04","4,014,479.00","325.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","1,265,817,129.60","0.63","1,265,817,129.60","10,651,440.00","118.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","1,198,959,942.05","0.60","1,198,959,942.05","3,635,305.00","329.81","United States","NASDAQ","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","1,152,689,180.16","0.57","1,152,689,180.16","13,270,656.00","86.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","1,141,788,708.70","0.57","1,141,788,708.70","10,064,246.00","113.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","1,129,838,102.54","0.56","1,129,838,102.54","17,601,466.00","64.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","1,117,378,828.65","0.56","1,117,378,828.65","5,654,465.00","197.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE.COM INC","Information Technology","Equity","1,083,248,106.56","0.54","1,083,248,106.56","6,660,404.00","162.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVDA","NVIDIA CORP","Information Technology","Equity","1,081,281,854.90","0.54","1,081,281,854.90","4,595,333.00","235.30","United States","NASDAQ","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","1,075,490,653.47","0.53","1,075,490,653.47","4,461,321.00","241.07","United States","NASDAQ","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","1,064,759,826.91","0.53","1,064,759,826.91","3,290,663.00","323.57","United States","NASDAQ","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","1,005,046,819.74","0.50","1,005,046,819.74","4,772,982.00","210.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","994,058,564.33","0.49","994,058,564.33","11,682,437.00","85.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","983,133,727.98","0.49","983,133,727.98","11,103,837.00","88.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","978,136,138.98","0.49","978,136,138.98","3,010,854.00","324.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","975,007,883.52","0.48","975,007,883.52","3,317,256.00","293.92","United States","NASDAQ","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Information Technology","Equity","953,671,718.72","0.47","953,671,718.72","8,816,416.00","108.17","United States","NASDAQ","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","949,599,336.00","0.47","949,599,336.00","5,364,968.00","177.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","946,148,172.09","0.47","946,148,172.09","9,339,139.00","101.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","942,392,181.30","0.47","942,392,181.30","2,982,065.00","316.02","United States","NASDAQ","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","942,298,270.85","0.47","942,298,270.85","5,212,115.00","180.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UTX","UNITED TECHNOLOGIES CORP","Industrials","Equity","912,311,262.72","0.45","912,311,262.72","6,091,822.00","149.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","900,446,598.73","0.45","900,446,598.73","7,018,837.00","128.29","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","891,348,440.76","0.44","891,348,440.76","6,649,869.00","134.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","888,721,630.32","0.44","888,721,630.32","3,669,977.00","242.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","861,767,752.86","0.43","861,767,752.86","16,265,907.00","52.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","858,394,916.40","0.43","858,394,916.40","4,031,916.00","212.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","832,758,485.91","0.41","832,758,485.91","6,336,137.00","131.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","779,597,190.40","0.39","779,597,190.40","8,867,120.00","87.92","United States","NASDAQ","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","764,347,766.28","0.38","764,347,766.28","3,325,854.00","229.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","761,740,983.40","0.38","761,740,983.40","4,317,770.00","176.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","756,448,551.54","0.38","756,448,551.54","8,573,598.00","88.23","United States","NASDAQ","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","736,709,525.28","0.37","736,709,525.28","4,800,036.00","153.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GE","GENERAL ELECTRIC","Industrials","Equity","731,835,648.36","0.36","731,835,648.36","65,576,671.00","11.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","725,721,771.44","0.36","725,721,771.44","1,863,788.00","389.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","725,693,173.07","0.36","725,693,173.07","9,768,383.00","74.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","700,085,074.50","0.35","700,085,074.50","14,026,950.00","49.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","689,014,848.72","0.34","689,014,848.72","5,753,297.00","119.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","645,370,276.39","0.32","645,370,276.39","314,243.00","2,053.73","United States","NASDAQ","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Information Technology","Equity","641,874,340.17","0.32","641,874,340.17","4,614,813.00","139.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","632,712,404.94","0.31","632,712,404.94","10,671,486.00","59.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","627,153,854.65","0.31","627,153,854.65","5,037,785.00","124.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","617,269,582.44","0.31","617,269,582.44","9,499,378.00","64.98","United States","NASDAQ","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","615,940,689.12","0.31","615,940,689.12","5,261,752.00","117.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","612,777,927.84","0.30","612,777,927.84","4,149,363.00","147.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","595,863,481.68","0.30","595,863,481.68","10,818,146.00","55.08","United States","NASDAQ","USD","1.00","USD","-"
"ANTM","ANTHEM INC","Health Care","Equity","575,007,734.30","0.29","575,007,734.30","1,903,810.00","302.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CI","CIGNA CORP","Health Care","Equity","573,339,450.97","0.28","573,339,450.97","2,803,753.00","204.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","570,985,727.68","0.28","570,985,727.68","1,177,096.00","485.08","United States","NASDAQ","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","567,113,620.48","0.28","567,113,620.48","10,069,489.00","56.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","555,984,394.52","0.28","555,984,394.52","9,105,542.00","61.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Information Technology","Equity","555,156,013.50","0.28","555,156,013.50","3,256,047.00","170.50","United States","NASDAQ","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","552,315,588.12","0.27","552,315,588.12","2,030,796.00","271.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","550,150,981.77","0.27","550,150,981.77","2,392,689.00","229.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","540,096,773.84","0.27","540,096,773.84","2,690,797.00","200.72","United States","NASDAQ","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","535,748,939.67","0.27","535,748,939.67","8,238,489.00","65.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","528,346,153.12","0.26","528,346,153.12","3,394,232.00","155.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","525,156,999.57","0.26","525,156,999.57","3,289,839.00","159.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","513,002,925.75","0.25","513,002,925.75","867,805.00","591.15","United States","NASDAQ","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","511,955,543.43","0.25","511,955,543.43","1,954,551.00","261.93","United States","NASDAQ","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","511,851,452.16","0.25","511,851,452.16","6,180,288.00","82.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","507,565,219.92","0.25","507,565,219.92","2,417,668.00","209.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","501,610,172.70","0.25","501,610,172.70","7,874,571.00","63.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","500,761,412.75","0.25","500,761,412.75","1,833,955.00","273.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","499,281,259.75","0.25","499,281,259.75","5,473,975.00","91.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FISV","FISERV INC","Information Technology","Equity","495,850,578.76","0.25","495,850,578.76","4,288,252.00","115.63","United States","NASDAQ","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Discretionary","Equity","487,731,353.60","0.24","487,731,353.60","3,804,160.00","128.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","474,151,021.90","0.24","474,151,021.90","3,582,554.00","132.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","473,257,597.40","0.24","473,257,597.40","10,465,670.00","45.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","472,131,182.16","0.23","472,131,182.16","9,235,743.00","51.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AGN","ALLERGAN","Health Care","Equity","471,214,741.83","0.23","471,214,741.83","2,464,899.00","191.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTN","RAYTHEON","Industrials","Equity","459,552,150.30","0.23","459,552,150.30","2,091,345.00","219.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","447,043,937.46","0.22","447,043,937.46","8,312,457.00","53.78","United States","NASDAQ","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","445,163,974.20","0.22","445,163,974.20","885,546.00","502.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Real Estate","Equity","443,763,585.70","0.22","443,763,585.70","3,121,798.00","142.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","443,155,710.16","0.22","443,155,710.16","6,437,474.00","68.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","423,696,686.40","0.21","423,696,686.40","3,803,040.00","111.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","423,556,804.16","0.21","423,556,804.16","6,939,004.00","61.04","United States","NASDAQ","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","422,839,868.72","0.21","422,839,868.72","4,743,548.00","89.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","422,760,921.20","0.21","422,760,921.20","1,930,856.00","218.95","United States","NASDAQ","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","422,460,039.24","0.21","422,460,039.24","5,838,309.00","72.36","United States","NASDAQ","USD","1.00","USD","-"
"SLB","SCHLUMBERGER NV","Energy","Equity","417,871,161.00","0.21","417,871,161.00","10,394,805.00","40.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Information Technology","Equity","411,987,533.44","0.20","411,987,533.44","2,256,724.00","182.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","409,662,008.10","0.20","409,662,008.10","2,364,435.00","173.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","408,242,769.52","0.20","408,242,769.52","8,583,742.00","47.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","406,034,914.89","0.20","406,034,914.89","1,180,437.00","343.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","401,984,581.95","0.20","401,984,581.95","1,354,715.00","296.73","United States","NASDAQ","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","399,798,998.40","0.20","399,798,998.40","1,416,120.00","282.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","392,751,474.61","0.20","392,751,474.61","2,186,447.00","179.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","388,946,753.37","0.19","388,946,753.37","1,655,163.00","234.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","385,413,461.55","0.19","385,413,461.55","4,164,381.00","92.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","383,510,303.52","0.19","383,510,303.52","8,362,632.00","45.86","United States","NASDAQ","USD","1.00","USD","-"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","380,062,666.62","0.19","380,062,666.62","1,957,774.00","194.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","373,774,046.10","0.19","373,774,046.10","640,353.00","583.70","United States","NASDAQ","USD","1.00","USD","-"
"PSX","PHILLIPS","Energy","Equity","371,102,476.42","0.18","371,102,476.42","3,330,962.00","111.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","366,602,888.34","0.18","366,602,888.34","1,105,091.00","331.74","United States","NASDAQ","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","365,887,551.60","0.18","365,887,551.60","4,368,285.00","83.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","365,348,003.72","0.18","365,348,003.72","1,566,068.00","233.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","365,228,808.27","0.18","365,228,808.27","1,753,463.00","208.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","364,411,410.44","0.18","364,411,410.44","994,247.00","366.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","363,397,082.16","0.18","363,397,082.16","1,882,984.00","192.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHW","SHERWIN WILLIAMS","Materials","Equity","359,965,985.64","0.18","359,965,985.64","616,866.00","583.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","359,155,076.72","0.18","359,155,076.72","3,489,992.00","102.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","355,443,300.00","0.18","355,443,300.00","5,536,500.00","64.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","355,296,464.25","0.18","355,296,464.25","2,583,035.00","137.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","350,528,611.55","0.17","350,528,611.55","3,708,905.00","94.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","348,081,067.74","0.17","348,081,067.74","4,564,399.00","76.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","345,733,335.60","0.17","345,733,335.60","9,446,266.00","36.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","345,156,635.98","0.17","345,156,635.98","1,671,137.00","206.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","344,520,050.56","0.17","344,520,050.56","2,312,836.00","148.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATVI","ACTIVISION BLIZZARD INC","Communication","Equity","342,768,488.82","0.17","342,768,488.82","5,768,571.00","59.42","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","335,293,154.97","0.17","335,293,154.97","6,532,109.00","51.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","333,976,532.12","0.17","333,976,532.12","2,930,647.00","113.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","332,773,217.81","0.17","332,773,217.81","7,299,259.00","45.59","United States","NASDAQ","USD","1.00","USD","-"
"WBA","WALGREEN BOOTS ALLIANCE INC","Consumer Staples","Equity","331,389,396.80","0.16","331,389,396.80","5,620,580.00","58.96","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","329,661,090.44","0.16","329,661,090.44","2,773,991.00","118.84","United States","NASDAQ","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","327,576,357.31","0.16","327,576,357.31","1,655,513.00","197.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","326,149,734.82","0.16","326,149,734.82","3,812,833.00","85.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","321,160,337.44","0.16","321,160,337.44","3,840,712.00","83.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRE","SEMPRA ENERGY","Utilities","Equity","320,662,710.20","0.16","320,662,710.20","2,116,865.00","151.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","318,517,752.80","0.16","318,517,752.80","1,089,322.00","292.40","United States","NASDAQ","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","317,776,029.42","0.16","317,776,029.42","4,389,778.00","72.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","317,105,070.94","0.16","317,105,070.94","6,300,518.00","50.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","314,415,959.68","0.16","314,415,959.68","2,700,704.00","116.42","United States","NASDAQ","USD","1.00","USD","-"
