iShares Core S&P 500 ETF
Fund Holdings as of,"Jan 15, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,108,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","2,833,773,220.98","0.37","2,833,773,220.98","9,182,079.00","308.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTC","INTEL CORPORATION CORP","Information Technology","Equity","2,793,428,196.48","0.36","2,793,428,196.48","57,811,014.00","48.32","United States","NASDAQ","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","2,769,516,905.76","0.36","2,769,516,905.76","22,419,792.00","123.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","2,709,806,780.94","0.35","2,709,806,780.94","23,070,039.00","117.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","2,649,271,821.00","0.35","2,649,271,821.00","6,020,525.00","440.04","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","2,617,248,757.76","0.34","2,617,248,757.76","1,694,056.00","1,544.96","United States","NASDAQ","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","2,610,503,021.39","0.34","2,610,503,021.39","23,018,279.00","113.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","2,583,953,176.74","0.34","2,583,953,176.74","17,629,482.00","146.57","United States","NASDAQ","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","2,501,206,079.82","0.33","2,501,206,079.82","10,096,093.00","247.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","2,475,737,496.83","0.32","2,475,737,496.83","6,927,659.00","357.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","2,474,283,791.10","0.32","2,474,283,791.10","4,570,665.00","541.34","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","2,433,916,078.88","0.32","2,433,916,078.88","15,782,104.00","154.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","2,300,892,948.69","0.30","2,300,892,948.69","7,995,597.00","287.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","2,291,327,993.61","0.30","2,291,327,993.61","6,942,787.00","330.03","United States","NASDAQ","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","2,260,549,397.42","0.30","2,260,549,397.42","26,790,109.00","84.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","2,246,628,434.64","0.29","2,246,628,434.64","3,498,168.00","642.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","2,240,808,706.56","0.29","2,240,808,706.56","14,349,441.00","156.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","2,228,597,390.30","0.29","2,228,597,390.30","13,808,770.00","161.39","United States","NASDAQ","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","2,215,578,624.00","0.29","2,215,578,624.00","11,715,200.00","189.12","United States","NASDAQ","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","2,213,032,064.04","0.29","2,213,032,064.04","21,535,929.00","102.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","2,206,942,291.47","0.29","2,206,942,291.47","26,851,713.00","82.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","2,180,062,438.23","0.28","2,180,062,438.23","3,996,961.00","545.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","2,169,074,156.76","0.28","2,169,074,156.76","91,406,412.00","23.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","2,158,147,453.98","0.28","2,158,147,453.98","415,583.00","5,193.06","United States","NASDAQ","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","2,151,865,202.85","0.28","2,151,865,202.85","1,860,429.00","1,156.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","2,139,644,472.96","0.28","2,139,644,472.96","54,360,886.00","39.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","2,118,435,768.33","0.28","2,118,435,768.33","3,490,067.00","606.99","United States","NASDAQ","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","2,003,027,176.84","0.26","2,003,027,176.84","7,230,884.00","277.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","1,993,562,035.92","0.26","1,993,562,035.92","3,594,724.00","554.58","United States","NASDAQ","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","1,944,391,931.72","0.25","1,944,391,931.72","8,105,348.00","239.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","1,942,367,970.51","0.25","1,942,367,970.51","8,196,683.00","236.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","1,939,956,404.46","0.25","1,939,956,404.46","15,998,321.00","121.26","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","1,916,185,860.60","0.25","1,916,185,860.60","6,342,886.00","302.10","United States","NASDAQ","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","1,897,808,404.62","0.25","1,897,808,404.62","73,302,758.00","25.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","1,762,564,748.70","0.23","1,762,564,748.70","7,646,370.00","230.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","1,759,921,068.36","0.23","1,759,921,068.36","8,184,918.00","215.02","United States","NASDAQ","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","1,754,477,583.17","0.23","1,754,477,583.17","13,375,601.00","131.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","1,738,647,313.74","0.23","1,738,647,313.74","13,313,786.00","130.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","1,720,794,437.01","0.22","1,720,794,437.01","19,113,567.00","90.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","1,669,893,318.42","0.22","1,669,893,318.42","5,007,777.00","333.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","1,669,480,013.28","0.22","1,669,480,013.28","3,241,457.00","515.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","1,665,220,438.94","0.22","1,665,220,438.94","8,849,083.00","188.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","1,655,553,324.00","0.22","1,655,553,324.00","8,818,800.00","187.73","United States","NASDAQ","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","1,641,207,483.99","0.21","1,641,207,483.99","5,397,111.00","304.09","United States","NASDAQ","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","1,637,179,632.00","0.21","1,637,179,632.00","16,537,168.00","99.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","1,608,612,448.26","0.21","1,608,612,448.26","4,437,674.00","362.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","1,606,935,613.68","0.21","1,606,935,613.68","14,070,008.00","114.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","1,589,839,355.25","0.21","1,589,839,355.25","11,976,191.00","132.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","1,576,196,585.99","0.21","1,576,196,585.99","15,932,443.00","98.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","1,538,260,128.00","0.20","1,538,260,128.00","7,558,275.00","203.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","1,536,775,929.78","0.20","1,536,775,929.78","1,626,941.00","944.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","1,531,080,693.74","0.20","1,531,080,693.74","9,521,054.00","160.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","1,517,236,903.53","0.20","1,517,236,903.53","2,625,477.00","577.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","1,486,108,650.44","0.19","1,486,108,650.44","26,247,062.00","56.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","1,472,201,640.00","0.19","1,472,201,640.00","3,235,608.00","455.00","United States","NASDAQ","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","1,435,849,969.00","0.19","1,435,849,969.00","3,271,325.00","438.92","United States","NASDAQ","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","1,420,933,874.46","0.19","1,420,933,874.46","4,718,986.00","301.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","1,410,141,745.97","0.18","1,410,141,745.97","1,410,141,746.00","1.00","United States","-","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","1,374,536,142.00","0.18","1,374,536,142.00","4,028,535.00","341.20","United States","NASDAQ","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","1,367,093,303.84","0.18","1,367,093,303.84","14,655,803.00","93.28","United States","NASDAQ","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","1,356,844,644.40","0.18","1,356,844,644.40","5,214,622.00","260.20","United States","NASDAQ","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","1,343,352,702.65","0.18","1,343,352,702.65","1,591,405.00","844.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","1,332,812,210.62","0.17","1,332,812,210.62","21,643,589.00","61.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","1,331,637,019.20","0.17","1,331,637,019.20","16,367,220.00","81.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","1,328,484,543.75","0.17","1,328,484,543.75","46,860,125.00","28.35","United States","NASDAQ","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","1,273,876,237.44","0.17","1,273,876,237.44","7,351,548.00","173.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","1,267,344,781.89","0.17","1,267,344,781.89","4,649,271.00","272.59","United States","NASDAQ","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","1,260,398,296.16","0.16","1,260,398,296.16","14,196,872.00","88.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","1,217,048,985.30","0.16","1,217,048,985.30","2,394,870.00","508.19","United States","NASDAQ","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","1,205,215,533.97","0.16","1,205,215,533.97","3,268,913.00","368.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","1,192,130,042.50","0.16","1,192,130,042.50","10,026,325.00","118.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","1,182,315,453.52","0.15","1,182,315,453.52","6,201,172.00","190.66","United States","NASDAQ","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","1,171,898,462.20","0.15","1,171,898,462.20","6,849,202.00","171.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","1,162,546,796.24","0.15","1,162,546,796.24","5,183,924.00","224.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","1,162,085,085.84","0.15","1,162,085,085.84","8,849,262.00","131.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRSH","MARSH & MCLENNAN COMPANIES INC","Financials","Equity","1,151,216,857.44","0.15","1,151,216,857.44","6,316,344.00","182.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","1,132,333,249.63","0.15","1,132,333,249.63","1,729,783.00","654.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","1,125,175,836.40","0.15","1,125,175,836.40","3,509,594.00","320.60","United States","NASDAQ","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","1,118,806,538.15","0.15","1,118,806,538.15","10,138,709.00","110.35","United States","NASDAQ","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","1,114,627,658.76","0.15","1,114,627,658.76","8,991,108.00","123.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","1,109,978,080.96","0.14","1,109,978,080.96","18,511,976.00","59.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","1,107,168,526.62","0.14","1,107,168,526.62","2,858,906.00","387.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","1,096,093,782.55","0.14","1,096,093,782.55","6,037,421.00","181.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","1,094,378,784.63","0.14","1,094,378,784.63","2,865,391.00","381.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","1,087,297,290.24","0.14","1,087,297,290.24","5,056,256.00","215.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","1,081,254,840.25","0.14","1,081,254,840.25","20,041,795.00","53.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","1,072,167,919.98","0.14","1,072,167,919.98","7,243,399.00","148.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","1,067,406,318.27","0.14","1,067,406,318.27","1,978,107.00","539.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","1,059,164,132.80","0.14","1,059,164,132.80","8,642,005.00","122.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHW","SHERWIN WILLIAMS","Materials","Equity","1,058,567,222.34","0.14","1,058,567,222.34","2,972,418.00","356.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","1,050,665,428.98","0.14","1,050,665,428.98","4,778,793.00","219.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","1,041,644,568.96","0.14","1,041,644,568.96","726,624.00","1,433.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","1,034,936,139.28","0.14","1,034,936,139.28","9,528,044.00","108.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","1,023,045,047.36","0.13","1,023,045,047.36","1,779,704.00","574.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","1,019,106,780.88","0.13","1,019,106,780.88","10,883,242.00","93.64","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","1,015,100,912.72","0.13","1,015,100,912.72","1,265,996.00","801.82","United States","NASDAQ","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","1,012,694,691.41","0.13","1,012,694,691.41","4,819,831.00","210.11","United States","NASDAQ","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","996,422,868.80","0.13","996,422,868.80","2,059,576.00","483.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","990,431,069.16","0.13","990,431,069.16","15,334,124.00","64.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","979,061,220.00","0.13","979,061,220.00","4,408,200.00","222.10","United States","NASDAQ","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","973,153,196.91","0.13","973,153,196.91","12,027,601.00","80.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","964,054,557.60","0.13","964,054,557.60","1,299,405.00","741.92","United States","NASDAQ","USD","1.00","USD","-"
"CI","CIGNA","Health Care","Equity","957,271,220.10","0.12","957,271,220.10","3,444,165.00","277.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","955,614,745.72","0.12","955,614,745.72","2,771,183.00","344.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","953,295,917.10","0.12","953,295,917.10","16,636,927.00","57.30","United States","NASDAQ","USD","1.00","USD","-"
