iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2014"
Inception Date,"May 15, 2000"
Shares Outstanding,"336,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","490,075,120.35","0.69","490,075,120.35","6,016,883.00","81.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","478,581,881.30","0.68","478,581,881.30","6,438,610.00","74.33","United States","NASDAQ","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","469,221,508.74","0.66","469,221,508.74","2,945,706.00","159.29","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON COM INC","Consumer Discretionary","Equity","456,311,329.20","0.64","456,311,329.20","1,470,312.00","310.35","United States","NASDAQ","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Consumer Staples","Equity","427,570,460.13","0.60","427,570,460.13","4,439,523.00","96.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLB","SCHLUMBERGER NV","Energy","Equity","425,616,222.33","0.60","425,616,222.33","4,983,213.00","85.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","410,177,336.91","0.58","410,177,336.91","3,443,107.00","119.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMM","3M CO","Industrials","Equity","407,790,972.16","0.58","407,790,972.16","2,481,688.00","164.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","403,773,634.40","0.57","403,773,634.40","6,170,135.00","65.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","379,198,330.72","0.54","379,198,330.72","6,423,824.00","59.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UTX","UNITED TECHNOLOGIES CORP","Industrials","Equity","377,589,275.00","0.53","377,589,275.00","3,283,385.00","115.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","377,120,364.66","0.53","377,120,364.66","7,654,158.00","49.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","375,738,287.21","0.53","375,738,287.21","3,716,869.00","101.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","353,143,212.70","0.50","353,143,212.70","3,768,871.00","93.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CELG","CELGENE CORP","Health Care","Equity","345,990,362.76","0.49","345,990,362.76","3,093,066.00","111.86","United States","NASDAQ","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","333,737,167.92","0.47","333,737,167.92","2,567,604.00","129.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","329,202,114.00","0.46","329,202,114.00","4,766,900.00","69.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Information Technology","Equity","326,971,513.44","0.46","326,971,513.44","3,794,934.00","86.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","320,615,281.76","0.45","320,615,281.76","3,445,994.00","93.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","311,487,362.95","0.44","311,487,362.95","6,929,641.00","44.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIIB","BIOGEN IDEC INC","Health Care","Equity","310,456,217.70","0.44","310,456,217.70","914,586.00","339.45","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","304,041,350.34","0.43","304,041,350.34","1,568,598.00","193.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","303,645,780.78","0.43","303,645,780.78","5,421,278.00","56.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","302,909,078.72","0.43","302,909,078.72","3,031,516.00","99.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","300,074,066.12","0.42","300,074,066.12","2,699,236.00","111.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HPQ","HEWLETT PACKARD","Information Technology","Equity","290,032,793.03","0.41","290,032,793.03","7,227,331.00","40.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMI","KINDER MORGAN INC","Energy","Equity","278,404,411.79","0.39","278,404,411.79","6,580,109.00","42.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWX","TIME WARNER INC","Consumer Discretionary","Equity","277,375,653.16","0.39","277,375,653.16","3,247,198.00","85.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Consumer Discretionary","Equity","275,778,470.38","0.39","275,778,470.38","7,180,796.00","38.41","United States","NASDAQ","USD","1.00","USD","-"
"MDT","MEDTRONIC INC","Health Care","Equity","275,216,941.80","0.39","275,216,941.80","3,811,869.00","72.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACT","ACTAVIS PLC","Health Care","Equity","264,225,701.98","0.37","264,225,701.98","1,026,478.00","257.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","262,526,026.40","0.37","262,526,026.40","5,831,320.00","45.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","261,784,348.74","0.37","261,784,348.74","3,794,526.00","68.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","259,836,144.60","0.37","259,836,144.60","2,702,404.00","96.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DD","E I DU PONT DE NEMOURS","Materials","Equity","259,412,870.56","0.37","259,412,870.56","3,508,424.00","73.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOW","LOWE'S COMPANIES INC","Consumer Discretionary","Equity","259,221,681.60","0.37","259,221,681.60","3,767,757.00","68.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WBA","WALGREEN BOOTS ALLIANCE ORD","Consumer Discretionary","Equity","256,685,567.40","0.36","256,685,567.40","3,368,577.00","76.20","United States","NASDAQ","USD","1.00","USD","-"
"EBAY","EBAY INC","Information Technology","Equity","245,705,930.88","0.35","245,705,930.88","4,378,224.00","56.12","United States","NASDAQ","USD","1.00","USD","-"
"AGN","ALLERGAN INC","Health Care","Equity","245,266,358.54","0.35","245,266,358.54","1,153,706.00","212.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","242,068,283.16","0.34","242,068,283.16","3,002,956.00","80.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESRX","EXPRESS SCRIPTS HOLDING CO","Health Care","Equity","240,640,776.34","0.34","240,640,776.34","2,842,102.00","84.67","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","240,311,610.00","0.34","240,311,610.00","1,695,320.00","141.75","United States","NASDAQ","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","237,966,953.67","0.34","237,966,953.67","4,399,463.00","54.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","237,765,146.40","0.34","237,765,146.40","2,897,808.00","82.05","United States","NASDAQ","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","236,320,714.90","0.33","236,320,714.90","6,505,732.00","36.33","United States","NASDAQ","USD","1.00","USD","-"
"EMC","EMC CORP","Information Technology","Equity","234,365,207.54","0.33","234,365,207.54","7,880,471.00","29.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCLN","PRICELINE GROUP INC/THE","Consumer Discretionary","Equity","231,242,569.47","0.33","231,242,569.47","202,807.00","1,140.21","United States","NASDAQ","USD","1.00","USD","-"
"F","F MOTOR","Consumer Discretionary","Equity","231,019,269.50","0.33","231,019,269.50","14,904,469.00","15.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","229,554,845.74","0.32","229,554,845.74","3,317,746.00","69.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","229,408,957.60","0.32","229,408,957.60","5,912,602.00","38.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","228,818,232.04","0.32","228,818,232.04","2,739,026.00","83.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MON","MONSANTO","Materials","Equity","223,962,643.45","0.32","223,962,643.45","1,874,635.00","119.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Financials","Equity","219,179,583.16","0.31","219,179,583.16","1,203,556.00","182.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENTS INCORPORATED","Information Technology","Equity","218,707,831.95","0.31","218,707,831.95","4,090,673.00","53.47","United States","NASDAQ","USD","1.00","USD","-"
"ACN","ACCENTURE PLC","Information Technology","Equity","217,029,373.08","0.31","217,029,373.08","2,430,068.00","89.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","214,595,013.96","0.30","214,595,013.96","2,344,532.00","91.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHR","DANAHER CORP","Industrials","Equity","202,918,167.87","0.29","202,918,167.87","2,367,497.00","85.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","200,261,630.94","0.28","200,261,630.94","1,039,942.00","192.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOW","DOW CHEMICAL","Materials","Equity","195,679,397.14","0.28","195,679,397.14","4,290,274.00","45.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","195,391,874.70","0.28","195,391,874.70","2,122,210.00","92.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","194,085,360.81","0.27","194,085,360.81","1,549,089.00","125.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Discretionary","Equity","187,243,477.41","0.26","187,243,477.41","2,466,651.00","75.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","186,398,121.64","0.26","186,398,121.64","897,958.00","207.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","185,912,051.97","0.26","185,912,051.97","2,037,839.00","91.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","182,962,250.28","0.26","182,962,250.28","2,667,866.00","68.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","182,461,059.83","0.26","182,461,059.83","5,226,613.00","34.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","179,664,750.54","0.25","179,664,750.54","1,690,326.00","106.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COV","COVIDIEN ORD","Health Care","Equity","179,340,309.00","0.25","179,340,309.00","1,753,425.00","102.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","177,739,643.25","0.25","177,739,643.25","2,153,115.00","82.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","177,152,302.60","0.25","177,152,302.60","1,020,110.00","173.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","176,862,318.52","0.25","176,862,318.52","4,359,436.00","40.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLK","BLACKROCK INC.","Financials","Equity","176,382,560.20","0.25","176,382,560.20","493,295.00","357.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"D","DOMINION RESOURCES INC","Utilities","Equity","173,886,356.90","0.25","173,886,356.90","2,261,201.00","76.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YHOO","YAHOO! INC","Information Technology","Equity","172,338,857.25","0.24","172,338,857.25","3,411,975.00","50.51","United States","NASDAQ","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","171,128,755.11","0.24","171,128,755.11","3,484,601.00","49.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DTV","DIRECTV","Consumer Discretionary","Equity","168,626,384.70","0.24","168,626,384.70","1,944,941.00","86.70","United States","NASDAQ","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","167,780,386.34","0.24","167,780,386.34","1,219,157.00","137.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","166,655,820.32","0.24","166,655,820.32","1,442,408.00","115.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","165,822,150.77","0.23","165,822,150.77","2,686,249.00","61.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWC","TIME WARNER CABLE INC","Consumer Discretionary","Equity","165,180,953.28","0.23","165,180,953.28","1,086,288.00","152.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APC","ANADARKO PETROLEUM CORP","Energy","Equity","161,810,880.00","0.23","161,810,880.00","1,961,344.00","82.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","160,442,841.18","0.23","160,442,841.18","1,773,633.00","90.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","159,434,972.33","0.23","159,434,972.33","3,241,207.00","49.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Information Technology","Equity","155,639,367.87","0.22","155,639,367.87","1,866,851.00","83.37","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","153,829,553.64","0.22","153,829,553.64","2,098,916.00","73.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSX","PHILLIPS 66","Energy","Equity","153,689,810.40","0.22","153,689,810.40","2,143,512.00","71.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Financials","Equity","151,764,306.15","0.21","151,764,306.15","1,535,299.00","98.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACE","ACE LTD","Financials","Equity","147,590,127.04","0.21","147,590,127.04","1,284,733.00","114.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PX","PRAXAIR INC","Materials","Equity","146,194,597.08","0.21","146,194,597.08","1,128,393.00","129.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","145,537,165.17","0.21","145,537,165.17","4,157,017.00","35.01","United States","NASDAQ","USD","1.00","USD","-"
"KRFT","KRAFT FOODS GROUP INC","Consumer Staples","Equity","142,881,154.26","0.20","142,881,154.26","2,280,261.00","62.66","United States","NASDAQ","USD","1.00","USD","-"
"ALXN","ALEXION PHARMACEUTICALS INC","Health Care","Equity","142,077,135.80","0.20","142,077,135.80","767,860.00","185.03","United States","NASDAQ","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","139,657,701.19","0.20","139,657,701.19","3,854,753.00","36.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","135,851,806.45","0.19","135,851,806.45","1,283,437.00","105.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE.COM INC","Information Technology","Equity","134,785,414.98","0.19","134,785,414.98","2,272,558.00","59.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","134,342,571.57","0.19","134,342,571.57","4,449,903.00","30.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE SYSTEM INC","Information Technology","Equity","133,392,722.60","0.19","133,392,722.60","1,834,838.00","72.70","United States","NASDAQ","USD","1.00","USD","-"
"PCP","PRECISION CASTPARTS CORP","Industrials","Equity","132,971,782.00","0.19","132,971,782.00","552,025.00","240.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","131,906,777.70","0.19","131,906,777.70","1,392,891.00","94.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANTM","ANTHEM INC","Health Care","Equity","131,377,177.38","0.19","131,377,177.38","1,045,414.00","125.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","131,349,608.96","0.19","131,349,608.96","1,198,336.00","109.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","129,641,356.00","0.18","129,641,356.00","2,493,103.00","52.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTN","RAYTHEON","Industrials","Equity","129,183,428.71","0.18","129,183,428.71","1,194,263.00","108.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","129,079,211.49","0.18","129,079,211.49","3,281,953.00","39.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","127,759,389.57","0.18","127,759,389.57","1,609,263.00","79.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","126,915,974.00","0.18","126,915,974.00","1,616,764.00","78.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON CORPORATION PLC","Industrials","Equity","124,911,023.68","0.18","124,911,023.68","1,838,008.00","67.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INC","Consumer Discretionary","Equity","124,712,366.00","0.18","124,712,366.00","2,579,900.00","48.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","124,692,846.21","0.18","124,692,846.21","2,338,137.00","53.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","124,181,179.54","0.18","124,181,179.54","2,358,169.00","52.66","United States","NASDAQ","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","123,430,192.10","0.17","123,430,192.10","1,694,306.00","72.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","123,414,587.64","0.17","123,414,587.64","3,328,333.00","37.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","122,858,074.20","0.17","122,858,074.20","531,508.00","231.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE & CO","Industrials","Equity","122,800,783.50","0.17","122,800,783.50","1,388,050.00","88.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KR","KROGER","Consumer Staples","Equity","122,116,119.04","0.17","122,116,119.04","1,901,824.00","64.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AET","AETNA INC","Health Care","Equity","120,986,282.34","0.17","120,986,282.34","1,361,998.00","88.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","119,899,826.64","0.17","119,899,826.64","2,094,686.00","57.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","117,909,542.25","0.17","117,909,542.25","287,409.00","410.25","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","117,583,948.44","0.17","117,583,948.44","4,718,457.00","24.92","United States","NASDAQ","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","117,078,766.56","0.17","117,078,766.56","2,605,224.00","44.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","115,291,700.58","0.16","115,291,700.58","782,222.00","147.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","115,043,998.08","0.16","115,043,998.08","1,894,664.00","60.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
