iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2013"
Inception Date,"May 15, 2000"
Shares Outstanding,"289,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"DOW","DOW CHEMICAL","Materials","Equity","175,042,959.60","0.33","-","3,942,409.00","44.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HPQ","HEWLETT PACKARD","Information Technology","Equity","174,780,875.28","0.33","-","6,246,636.00","27.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","169,907,054.46","0.32","-","2,066,493.00","82.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","169,020,382.20","0.31","-","1,420,220.00","119.01","United States","NASDAQ","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","168,437,990.70","0.31","-","3,399,354.00","49.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMC","EMC CORP","Information Technology","Equity","168,227,872.15","0.31","-","6,688,981.00","25.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","164,366,319.00","0.31","-","3,222,869.00","51.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAG","WALGREEN","Consumer Staples","Equity","162,605,632.32","0.30","-","2,830,878.00","57.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","160,595,841.56","0.30","-","2,288,342.00","70.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","158,360,628.49","0.29","-","2,294,749.00","69.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","156,240,386.36","0.29","-","3,558,196.00","43.91","United States","NASDAQ","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Financials","Equity","153,494,291.04","0.29","-","1,008,769.00","152.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","151,311,447.94","0.28","-","3,702,262.00","40.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHR","DANAHER CORP","Industrials","Equity","150,478,548.80","0.28","-","1,949,204.00","77.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSX","PHILLIPS","Energy","Equity","150,330,997.80","0.28","-","1,949,060.00","77.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","148,937,691.36","0.28","-","887,379.00","167.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","147,331,014.00","0.27","-","2,311,800.00","63.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","143,596,558.24","0.27","-","1,874,384.00","76.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","141,249,109.12","0.26","-","4,504,117.00","31.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","139,935,461.75","0.26","-","2,757,349.00","50.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","139,117,315.26","0.26","-","967,638.00","143.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRU*","PRUDENTIAL FINANCIAL INC","Financials","Equity","138,812,033.94","0.26","-","1,505,227.00","92.22","United States","Bolsa Mexicana De Valores","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","134,211,150.18","0.25","-","1,729,971.00","77.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","130,824,001.50","0.24","-","1,174,890.00","111.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","130,723,946.43","0.24","-","413,069.00","316.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","130,470,013.04","0.24","-","3,734,116.00","34.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOM","LOCKHEED MARTIN CORP","Industrials","Equity","130,041,375.62","0.24","-","874,757.00","148.66","United States","Deutsche Boerse Xetra","USD","1.00","USD","-"
"TGT","TARGET CORP","Consumer Discretionary","Equity","130,024,595.25","0.24","-","2,055,075.00","63.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAZ","ANADARKO PETROLEUM CORP","Energy","Equity","129,789,570.96","0.24","-","1,636,278.00","79.32","United States","Boerse Berlin","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","129,609,789.60","0.24","-","1,240,760.00","104.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCX*","FREEPORT MCMORAN INC","Materials","Equity","127,387,180.86","0.24","-","3,375,389.00","37.74","United States","Bolsa Mexicana De Valores","USD","1.00","USD","-"
"PCP","PRECISION CASTPARTS CORP","Industrials","Equity","127,090,749.00","0.24","-","471,930.00","269.30","United States","-","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Information Technology","Equity","126,469,589.44","0.24","-","1,565,024.00","80.81","United States","NASDAQ","USD","1.00","USD","-"
"PX","PRAXAIR INC","Materials","Equity","124,445,341.53","0.23","-","957,051.00","130.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"T3W1","TIME WARNER CABLE-A","Consumer Discretionary","Equity","124,187,105.00","0.23","-","916,510.00","135.50","United States","Boerse Berlin","USD","1.00","USD","-"
"AABA","ALTABA INC","Information Technology","Equity","124,046,545.68","0.23","-","3,067,422.00","40.44","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","122,723,757.00","0.23","-","1,764,540.00","69.55","United States","SIX Swiss Exchange","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","122,085,102.77","0.23","-","1,887,233.00","64.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","120,547,723.20","0.22","-","746,888.00","161.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","119,899,251.30","0.22","-","1,400,365.00","85.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","117,861,671.13","0.22","-","2,866,983.00","41.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","117,422,255.28","0.22","-","1,542,594.00","76.12","Ireland","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBS","CBS CORP CLASS B","Consumer Discretionary","Equity","115,650,748.36","0.22","-","1,814,414.00","63.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIAB","VIACOM INC CLASS B","Consumer Discretionary","Equity","115,258,580.36","0.21","-","1,319,654.00","87.34","United States","NASDAQ","USD","1.00","USD","-"
"CB","ACE LTD","Financials","Equity","114,479,539.86","0.21","-","1,105,762.00","103.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INC","Consumer Discretionary","Equity","114,264,491.40","0.21","-","2,227,378.00","51.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","114,033,244.32","0.21","-","1,420,444.00","80.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","113,694,433.75","0.21","-","1,244,875.00","91.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","111,636,715.52","0.21","-","1,327,744.00","84.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","111,563,870.40","0.21","-","1,298,160.00","85.94","United States","NASDAQ","USD","1.00","USD","-"
"NOV","NOV INC","Energy","Equity","110,692,160.37","0.21","-","1,391,829.00","79.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DTV","DIRECTV","Consumer Discretionary","Equity","109,769,915.64","0.20","-","1,588,796.00","69.09","United States","NASDAQ","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","109,492,277.59","0.20","-","1,448,119.00","75.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AG4","ALLERGAN","Health Care","Equity","107,340,047.48","0.20","-","966,331.00","111.08","United States","Boerse Berlin","USD","1.00","USD","-"
"PA9","TRAVELERS COMPANIES INC","Financials","Equity","107,084,826.90","0.20","-","1,182,735.00","90.54","United States","Boerse Muenchen","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","104,753,069.72","0.20","-","1,427,348.00","73.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRFT","KRAFT FOODS GROUP INC","Consumer Staples","Equity","104,483,264.32","0.19","-","1,937,746.00","53.92","United States","NASDAQ","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","103,964,706.30","0.19","-","1,088,066.00","95.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","102,943,267.98","0.19","-","2,062,578.00","49.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Financials","Equity","102,339,696.42","0.19","-","1,282,131.00","79.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COV","COVIDIEN","Health Care","Equity","101,856,489.00","0.19","-","1,495,690.00","68.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"8686","AFLAC INC","Financials","Equity","101,251,298.40","0.19","-","1,515,738.00","66.80","United States","Tokyo Stock Exchange","USD","1.00","USD","-"
"CRM","SALESFORCE.COM INC","Information Technology","Equity","99,556,192.39","0.19","-","1,803,881.00","55.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","99,340,791.66","0.18","-","983,767.00","100.98","United States","NASDAQ","USD","1.00","USD","-"
"SWG","CHARLES SCHWAB CORP","Financials","Equity","98,103,200.00","0.18","-","3,773,200.00","26.00","United States","Deutsche Boerse Xetra","USD","1.00","USD","-"
"A60","ACTAVIS INC","Health Care","Equity","94,998,960.00","0.18","-","565,470.00","168.00","United States","Boerse Berlin","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","94,841,225.64","0.18","-","3,296,532.00","28.77","United States","NASDAQ","USD","1.00","USD","-"
"RTN1","RAYTHEON","Industrials","Equity","94,216,529.70","0.18","-","1,038,771.00","90.70","United States","Xetra","USD","1.00","USD","-"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","93,241,144.07","0.17","-","1,004,429.00","92.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADM*","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","92,861,678.00","0.17","-","2,139,670.00","43.40","United States","Bolsa Mexicana De Valores","USD","1.00","USD","-"
"ECL","ECOLAB INC","Materials","Equity","91,956,859.97","0.17","-","881,911.00","104.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","90,540,595.92","0.17","-","1,512,034.00","59.88","United States","NASDAQ","USD","1.00","USD","-"
"MPN","MARATHON PETROLEUM CORP","Energy","Equity","89,813,026.46","0.17","-","979,102.00","91.73","United States","Boerse Stuttgart","USD","1.00","USD","-"
"ANTM","WELLPOINT INC","Health Care","Equity","88,673,150.30","0.17","-","959,770.00","92.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VLO","VALERO ENERGY CORP","Energy","Equity","88,348,932.00","0.16","-","1,752,955.00","50.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","87,514,624.14","0.16","-","461,429.00","189.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DC7","DISCOVER FINANCIAL SERVICES","Financials","Equity","87,069,278.10","0.16","-","1,556,198.00","55.95","United States","Boerse Berlin","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","86,319,698.40","0.16","-","1,784,940.00","48.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","85,639,863.75","0.16","-","2,220,375.00","38.57","United States","Deutsche Boerse Xetra","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","85,470,413.28","0.16","-","2,290,204.00","37.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PXD","PIONEER NATURAL RESOURCE","Energy","Equity","85,385,471.25","0.16","-","463,875.00","184.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALXN","ALEXION PHARMACEUTICALS INC","Health Care","Equity","84,860,212.54","0.16","-","637,759.00","133.06","United States","NASDAQ","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","84,067,673.64","0.16","-","373,767.00","224.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","83,785,612.68","0.16","-","4,701,774.00","17.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTH","NORTHROP GRUMMAN CORP","Industrials","Equity","82,661,889.45","0.15","-","721,245.00","114.61","United States","Boerse Berlin","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","82,049,285.62","0.15","-","978,058.00","83.89","United Kingdom","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AET","AETNA INC","Health Care","Equity","81,978,219.28","0.15","-","1,195,192.00","68.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","80,684,621.64","0.15","-","1,479,366.00","54.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MX4A","CME GROUP INC CLASS A","Financials","Equity","80,354,338.24","0.15","-","1,024,144.00","78.46","United States","Boerse Berlin","USD","1.00","USD","-"
"MRO","MARATHON OIL CORP","Energy","Equity","79,892,901.50","0.15","-","2,263,255.00","35.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","79,806,500.28","0.15","-","566,124.00","140.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Telecommunication Services","Equity","79,699,747.12","0.15","-","1,085,384.00","73.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BHI","BAKER HUGHES INC","Energy","Equity","79,574,123.70","0.15","-","1,439,995.00","55.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NBL","NOBLE ENERGY INC","Energy","Equity","79,502,282.93","0.15","-","1,167,263.00","68.11","United States","NASDAQ","USD","1.00","USD","-"
