iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2010"
Inception Date,"May 15, 2000"
Shares Outstanding,"204,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"WAT","WATER CORP","Health Care","Equity","15,962,877.36","0.06","-","205,416.00","77.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FHI","FEDERATED HERMES INC CLASS B","Financials","Equity","5,391,203.19","0.02","-","206,007.00","26.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BCR","C R BARD INC","Health Care","Equity","19,175,983.89","0.07","-","208,957.00","91.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES INC","Industrials","Equity","16,274,698.48","0.06","-","212,936.00","76.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PDCO","PATTERSON COMPANIES INC","Health Care","Equity","6,665,945.64","0.03","-","217,628.00","30.63","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Information Technology","Equity","48,817,881.30","0.19","-","217,830.00","224.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","15,193,641.05","0.06","-","218,645.00","69.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATI","ALLEGHENY TECHNOLOGIES INC","Materials","Equity","12,251,173.96","0.05","-","222,022.00","55.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LH","LABORATORY CORPORATION OF AMERICA","Health Care","Equity","20,111,612.08","0.08","-","228,749.00","87.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MEE","MASSEY ENERGY CO.","Energy","Equity","12,315,357.50","0.05","-","229,550.00","53.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","16,251,605.46","0.06","-","233,433.00","69.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COG","CABOT OIL & GAS CORP","Energy","Equity","8,840,359.55","0.03","-","233,563.00","37.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HP","HELMERICH & PAYNE INC","Energy","Equity","11,560,928.64","0.04","-","238,468.00","48.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QLG","QLOGIC","Information Technology","Equity","4,062,078.30","0.02","-","238,665.00","17.02","United States","Boerse Muenchen","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","9,217,450.80","0.04","-","239,290.00","38.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OKE","ONEOK INC","Utilities","Equity","13,297,434.81","0.05","-","239,723.00","55.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Industrials","Equity","10,279,051.16","0.04","-","242,774.00","42.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMS","BEMIS INC","Materials","Equity","7,934,714.34","0.03","-","242,949.00","32.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNW","PINNACLE WEST CORP","Utilities","Equity","10,118,691.10","0.04","-","244,118.00","41.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AKS","AK STEEL HOLDING CORP","Materials","Equity","4,030,801.47","0.02","-","246,231.00","16.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLL","L3 TECHNOLOGIES INC","Industrials","Equity","17,944,921.26","0.07","-","254,574.00","70.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCG","SCANA CORP","Utilities","Equity","10,337,287.80","0.04","-","254,613.00","40.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","20,612,555.40","0.08","-","255,422.00","80.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RSHCQ","RS LEGACY CORP","Consumer Discretionary","Equity","4,754,537.09","0.02","-","257,141.00","18.49","United States","Non-Nms Quotation Service (Nnqs)","USD","1.00","USD","-"
"PLL","PALL CORP","Industrials","Equity","12,844,442.70","0.05","-","259,065.00","49.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PXD","PIONEER NATURAL RESOURCE","Energy","Equity","22,671,306.60","0.09","-","261,130.00","86.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","15,475,530.06","0.06","-","262,921.00","58.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Financials","Equity","6,824,679.92","0.03","-","264,113.00","25.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE.COM INC","Information Technology","Equity","35,110,548.00","0.14","-","265,989.00","132.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKI","PERKINELMER INC","Health Care","Equity","6,868,842.96","0.03","-","266,028.00","25.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VAR","VARIAN MEDICAL SYSTEMS INC","Health Care","Equity","18,542,514.88","0.07","-","267,646.00","69.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTZ","M&T BANK CORP","Financials","Equity","23,374,578.95","0.09","-","268,519.00","87.05","United States","Xetra","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","17,646,982.60","0.07","-","268,804.00","65.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTI","FMC TECHNOLOGIES INC","Energy","Equity","23,940,084.42","0.09","-","269,262.00","88.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","17,136,196.00","0.07","-","270,928.00","63.25","United States","NASDAQ","USD","1.00","USD","-"
"SUN","SUNOCO INC.","Energy","Equity","10,933,805.33","0.04","-","271,243.00","40.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SIAL","SIGMA ALDRICH CORP","Materials","Equity","18,160,163.84","0.07","-","272,839.00","66.56","United States","NASDAQ","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","9,876,970.80","0.04","-","277,443.00","35.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WPI","WATSON PHARMACEUTICALS","Health Care","Equity","14,557,759.10","0.06","-","281,854.00","51.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GR","GOODRICH CORP","Industrials","Equity","24,835,475.79","0.10","-","281,997.00","88.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDO","FAMILY DOLLAR STORES INC","Consumer Discretionary","Equity","14,074,988.82","0.05","-","283,142.00","49.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RDC","ROWAN COMPANIES PLC","Energy","Equity","9,899,184.33","0.04","-","283,563.00","34.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTAS","CINTAS CORP","Industrials","Equity","7,939,381.80","0.03","-","283,955.00","27.96","United States","NASDAQ","USD","1.00","USD","-"
"J","JACOBS ENGINEERING GROUP INC","Industrials","Equity","13,020,528.85","0.05","-","283,981.00","45.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TIF","TIFFANY","Consumer Discretionary","Equity","17,704,544.13","0.07","-","284,319.00","62.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APOL","APOLLO EDUCATION GROUP INC CLASS A","Consumer Discretionary","Equity","11,312,937.24","0.04","-","286,476.00","39.49","United States","NASDAQ","USD","1.00","USD","-"
"HRS","L3HARRIS TECHNOLOGIES CORP","Information Technology","Equity","13,071,224.40","0.05","-","288,548.00","45.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","12,800,787.76","0.05","-","288,566.00","44.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"URBN","URBAN OUTFITTERS INC","Consumer Discretionary","Equity","10,362,697.80","0.04","-","289,380.00","35.81","United States","NASDAQ","USD","1.00","USD","-"
"MWW","MONSTER WORLDWIDE INC.","Information Technology","Equity","6,903,244.57","0.03","-","292,139.00","23.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","13,913,354.07","0.05","-","299,019.00","46.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NFX","NEWFIELD EXPLORATION","Energy","Equity","21,714,412.19","0.08","-","301,129.00","72.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLF","CLIFFS NATURAL RESOURCES INC","Materials","Equity","23,769,100.93","0.09","-","304,693.00","78.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","14,453,121.20","0.06","-","306,340.00","47.18","United States","NASDAQ","USD","1.00","USD","-"
"MOLX","MOLEX INC.","Information Technology","Equity","7,042,313.92","0.03","-","309,961.00","22.72","United States","NASDAQ","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","14,457,979.44","0.06","-","311,326.00","46.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","19,847,708.72","0.08","-","313,649.00","63.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","18,976,834.44","0.07","-","314,082.00","60.42","United States","NASDAQ","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Financials","Equity","31,860,585.90","0.12","-","314,145.00","101.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIG*","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","18,147,361.38","0.07","-","314,949.00","57.62","United States","Bolsa Mexicana De Valores","USD","1.00","USD","-"
"BXP","BOSTON PROPERTIES REIT INC","Financials","Equity","27,132,348.60","0.11","-","315,126.00","86.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","17,169,530.07","0.07","-","318,131.00","53.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","22,869,609.78","0.09","-","318,918.00","71.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","10,921,278.72","0.04","-","319,616.00","34.17","United States","NASDAQ","USD","1.00","USD","-"
"TSO","TESORO CORP","Energy","Equity","5,947,020.18","0.02","-","320,767.00","18.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCP","PRECISION CASTPARTS CORP","Industrials","Equity","44,657,454.32","0.17","-","320,792.00","139.21","United States","-","USD","1.00","USD","-"
"USX1","US STEEL CORP","Materials","Equity","18,871,062.08","0.07","-","323,024.00","58.42","United States","Deutsche Boerse Xetra","USD","1.00","USD","-"
"HCN","HEALTH CARE REIT INC","Financials","Equity","15,551,458.68","0.06","-","326,437.00","47.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","36,418,049.91","0.14","-","327,471.00","111.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEG","LEGGETT & PLATT INC","Consumer Discretionary","Equity","7,515,306.48","0.03","-","330,198.00","22.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WFM","WHOLE FOODS MARKET INC","Consumer Staples","Equity","16,728,392.94","0.06","-","330,666.00","50.59","United States","NASDAQ","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","10,128,508.20","0.04","-","330,997.00","30.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","19,866,335.73","0.08","-","331,603.00","59.91","United States","NASDAQ","USD","1.00","USD","-"
"CVH","COVENTRY HEALTH CARE INC","Health Care","Equity","8,795,107.20","0.03","-","333,148.00","26.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FISV","FISERV INC","Information Technology","Equity","19,589,022.72","0.08","-","334,512.00","58.56","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","7,934,385.53","0.03","-","334,643.00","23.71","United States","NASDAQ","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","15,042,071.24","0.06","-","335,461.00","44.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LO","LORILLARD INC","Consumer Staples","Equity","27,612,779.70","0.11","-","336,495.00","82.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GME","GAMESTOP CORP CLASS A","Consumer Discretionary","Equity","7,772,519.04","0.03","-","339,708.00","22.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FO","FORTUNE BRANDS INC","Consumer Discretionary","Equity","20,677,318.00","0.08","-","343,192.00","60.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LM","LEGG MASON INC","Financials","Equity","12,481,703.91","0.05","-","344,133.00","36.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MFE","MCAFEE","Information Technology","Equity","16,056,371.65","0.06","-","346,715.00","46.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSC","COMPUTER SCIENCES CORP","Information Technology","Equity","17,234,660.80","0.07","-","347,473.00","49.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","16,391,273.15","0.06","-","347,641.00","47.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COL","ROCKWELL COLLINS INC","Industrials","Equity","20,552,846.28","0.08","-","352,778.00","58.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Financials","Equity","18,544,647.68","0.07","-","353,366.00","52.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","18,192,072.30","0.07","-","354,345.00","51.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","17,858,505.42","0.07","-","355,818.00","50.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLIR","FLIR SYSTEMS INC","Information Technology","Equity","10,620,363.25","0.04","-","356,987.00","29.75","United States","NASDAQ","USD","1.00","USD","-"
"SEE","SEALED AIR CORP","Materials","Equity","9,124,155.85","0.04","-","358,513.00","25.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEN","LENNAR A CORP","Consumer Discretionary","Equity","6,727,518.75","0.03","-","358,801.00","18.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RRC","RANGE RESOURCES CORP","Energy","Equity","16,194,599.20","0.06","-","360,040.00","44.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","31,316,371.40","0.12","-","362,878.00","86.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCL","PLUM CREEK TIMBER COMPANY REIT INC","Financials","Equity","13,613,337.15","0.05","-","363,507.00","37.45","United States","-","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","11,577,434.46","0.04","-","365,334.00","31.69","United States","NASDAQ","USD","1.00","USD","-"
"TSS","TOTAL SYSTEM SERVICES INC","Information Technology","Equity","5,622,205.14","0.02","-","365,553.00","15.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VNO","VORNADO REALTY TRUST REIT","Financials","Equity","30,472,864.37","0.12","-","365,689.00","83.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","30,826,367.25","0.12","-","366,675.00","84.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OI","O I GLASS INC","Materials","Equity","11,286,087.50","0.04","-","367,625.00","30.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Consumer Discretionary","Equity","24,954,947.82","0.10","-","373,186.00","66.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","29,942,464.86","0.12","-","373,394.00","80.19","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","14,519,868.72","0.06","-","375,773.00","38.64","United States","NASDAQ","USD","1.00","USD","-"
"HSP","HOSPIRA INC","Health Care","Equity","20,928,302.00","0.08","-","375,800.00","55.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","15,496,328.40","0.06","-","376,490.00","41.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MWV","MEADWESTVACO CORP","Materials","Equity","9,895,333.92","0.04","-","378,262.00","26.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON CORP.","Industrials","Equity","38,427,016.54","0.15","-","378,554.00","101.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","20,724,673.48","0.08","-","378,602.00","54.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JWN","NORDSTROM INC","Consumer Discretionary","Equity","16,045,534.18","0.06","-","378,611.00","42.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","17,221,373.40","0.07","-","379,995.00","45.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AYE","ALLEGHENY ENERGY","Utilities","Equity","9,257,425.68","0.04","-","381,907.00","24.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","12,638,716.20","0.05","-","386,860.00","32.67","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","20,728,869.98","0.08","-","392,741.00","52.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WYND","TRAVEL LEISURE INC","Consumer Discretionary","Equity","11,790,458.40","0.05","-","393,540.00","29.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NBL","NOBLE ENERGY INC","Energy","Equity","33,899,509.12","0.13","-","393,814.00","86.08","United States","NASDAQ","USD","1.00","USD","-"
"QEP","QEP RESOURCES INC","Energy","Equity","14,343,502.99","0.06","-","395,029.00","36.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ES","NORTHEAST UTILITIES","Utilities","Equity","12,643,193.56","0.05","-","396,587.00","31.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMA","COMERICA INC","Financials","Equity","16,752,806.40","0.07","-","396,610.00","42.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMC","BMC SOFTWARE INC.","Information Technology","Equity","18,838,982.46","0.07","-","399,639.00","47.14","United States","NASDAQ","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","9,689,891.99","0.04","-","399,913.00","24.23","United States","NASDAQ","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","8,872,603.35","0.03","-","400,569.00","22.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLR","FLUOR CORP","Industrials","Equity","26,645,133.80","0.10","-","402,130.00","66.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","5,707,807.56","0.02","-","406,539.00","14.04","United States","NASDAQ","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","28,822,993.56","0.11","-","406,932.00","70.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
