iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2018"
Inception Date,"May 15, 2000"
Shares Outstanding,"594,150,000.00"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ABT","ABBOTT LABORATORIES","Health Care","Equity","901,339,861.02","0.60","901,339,861.02","12,461,494.00","72.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","879,638,782.05","0.59","879,638,782.05","4,518,615.00","194.67","United States","NASDAQ","USD","1.00","USD","-"
"DWDP","DOWDUPONT INC","Materials","Equity","870,507,650.88","0.58","870,507,650.88","16,277,256.00","53.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","866,406,552.48","0.58","866,406,552.48","9,525,138.00","90.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","828,151,817.04","0.55","828,151,817.04","3,094,044.00","267.66","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","815,943,259.95","0.55","815,943,259.95","18,071,833.00","45.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","787,001,080.88","0.53","787,001,080.88","4,130,372.00","190.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","783,059,625.60","0.52","783,059,625.60","3,461,190.00","226.24","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","774,107,435.64","0.52","774,107,435.64","6,689,487.00","115.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","745,477,507.32","0.50","745,477,507.32","2,931,719.00","254.28","United States","NASDAQ","USD","1.00","USD","-"
"CRM","SALESFORCE.COM INC","Information Technology","Equity","743,434,534.46","0.50","743,434,534.46","5,427,718.00","136.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","735,880,792.80","0.49","735,880,792.80","11,022,780.00","66.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","733,383,721.89","0.49","733,383,721.89","6,451,867.00","113.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","722,625,385.69","0.48","722,625,385.69","5,227,703.00","138.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Information Technology","Equity","703,655,113.29","0.47","703,655,113.29","8,367,881.00","84.09","United States","NASDAQ","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","693,961,753.32","0.46","693,961,753.32","5,252,511.00","132.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","669,886,631.92","0.45","669,886,631.92","9,035,428.00","74.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","658,479,827.50","0.44","658,479,827.50","13,332,250.00","49.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","644,048,685.00","0.43","644,048,685.00","6,815,330.00","94.50","United States","NASDAQ","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","639,214,286.27","0.43","639,214,286.27","2,856,313.00","223.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","637,269,736.23","0.43","637,269,736.23","4,519,323.00","141.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","632,856,282.63","0.42","632,856,282.63","3,106,653.00","203.71","United States","NASDAQ","USD","1.00","USD","-"
"UTX","UNITED TECHNOLOGIES CORP","Industrials","Equity","612,676,443.28","0.41","612,676,443.28","5,753,911.00","106.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","610,089,717.16","0.41","610,089,717.16","3,909,829.00","156.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","601,456,525.56","0.40","601,456,525.56","11,570,922.00","51.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","600,698,629.44","0.40","600,698,629.44","9,168,172.00","65.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","589,420,665.06","0.39","589,420,665.06","3,390,983.00","173.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVDA","NVIDIA CORP","Information Technology","Equity","577,789,602.00","0.39","577,789,602.00","4,328,012.00","133.50","United States","NASDAQ","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","574,113,611.25","0.38","574,113,611.25","9,178,475.00","62.55","United States","NASDAQ","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","566,366,508.40","0.38","566,366,508.40","8,794,511.00","64.40","United States","NASDAQ","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","565,782,244.02","0.38","565,782,244.02","328,481.00","1,722.42","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","531,214,737.23","0.36","531,214,737.23","4,180,489.00","127.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
