iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,110,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"KO","COCA-COLA","Consumer Staples","Equity","3,518,891,955.91","0.46","3,518,891,955.91","50,334,601.00","69.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","3,485,602,881.59","0.46","3,485,602,881.59","6,084,457.00","572.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","3,427,662,258.00","0.45","3,427,662,258.00","3,899,502.00","879.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,396,743,568.32","0.45","3,396,743,568.32","32,270,032.00","105.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","3,278,906,570.76","0.43","3,278,906,570.76","12,377,436.00","264.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,246,273,364.80","0.43","3,246,273,364.80","20,238,612.00","160.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","3,197,034,668.80","0.42","3,197,034,668.80","17,432,032.00","183.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","2,832,548,426.73","0.37","2,832,548,426.73","22,607,937.00","125.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","2,830,486,350.45","0.37","2,830,486,350.45","4,884,781.00","579.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","2,829,840,089.57","0.37","2,829,840,089.57","9,259,039.00","305.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","2,795,419,213.38","0.37","2,795,419,213.38","16,330,291.00","171.18","United States","NASDAQ","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","2,787,958,637.15","0.37","2,787,958,637.15","15,704,155.00","177.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","2,714,623,532.81","0.36","2,714,623,532.81","23,263,549.00","116.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","2,661,784,718.58","0.35","2,661,784,718.58","10,357,542.00","256.99","United States","NASDAQ","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","2,640,763,139.63","0.35","2,640,763,139.63","23,211,419.00","113.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","2,610,330,585.60","0.34","2,610,330,585.60","4,608,960.00","566.36","United States","NASDAQ","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","2,588,626,481.70","0.34","2,588,626,481.70","6,071,030.00","426.39","United States","NASDAQ","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","2,584,377,842.55","0.34","2,584,377,842.55","6,985,749.00","369.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","2,551,424,216.64","0.34","2,551,424,216.64","17,777,482.00","143.52","United States","NASDAQ","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","2,401,192,347.18","0.32","2,401,192,347.18","3,624,879.00","662.42","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","2,381,799,409.00","0.31","2,381,799,409.00","13,924,580.00","171.05","United States","NASDAQ","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","2,371,372,704.54","0.31","2,371,372,704.54","3,519,297.00","673.82","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","2,305,522,421.31","0.30","2,305,522,421.31","3,527,583.00","653.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","2,291,517,603.22","0.30","2,291,517,603.22","7,001,062.00","327.31","United States","NASDAQ","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","2,289,587,802.48","0.30","2,289,587,802.48","92,173,422.00","24.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","2,244,408,092.34","0.29","2,244,408,092.34","419,098.00","5,355.33","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","2,232,700,320.08","0.29","2,232,700,320.08","54,817,096.00","40.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","2,222,717,652.36","0.29","2,222,717,652.36","14,469,876.00","153.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","2,210,460,289.76","0.29","2,210,460,289.76","10,180,823.00","217.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","2,207,386,171.64","0.29","2,207,386,171.64","27,014,884.00","81.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","2,173,745,012.04","0.29","2,173,745,012.04","27,077,043.00","80.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","2,169,712,899.34","0.29","2,169,712,899.34","21,716,674.00","99.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","2,163,236,361.60","0.28","2,163,236,361.60","8,062,752.00","268.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTC","INTEL CORPORATION CORP","Information Technology","Equity","2,151,125,499.60","0.28","2,151,125,499.60","58,296,084.00","36.90","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","2,150,694,178.96","0.28","2,150,694,178.96","15,914,564.00","135.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","2,106,270,775.14","0.28","2,106,270,775.14","4,030,446.00","522.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","2,075,722,379.08","0.27","2,075,722,379.08","1,708,301.00","1,215.08","United States","NASDAQ","USD","1.00","USD","-"
