iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2007"
Inception Date,"May 15, 2000"
Shares Outstanding,"121,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BDK","THE BLACK & DECKER CORPORATION","Consumer Discretionary","Equity","6,142,990.70","0.03","-","88,198.00","69.65","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"GWW","WW GRAINGER INC","Industrials","Equity","8,175,505.76","0.05","-","93,413.00","87.52","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ICE","INTERCONTINENTALEXCHANGE INC.","Financials","Equity","18,474,802.50","0.10","-","95,973.00","192.50","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SHLDQ","SEARS HOLDINGS CORP","Consumer Discretionary","Equity","10,431,346.90","0.06","-","102,218.00","102.05","United States","Non-Nms Quotation Service (Nnqs)","USD","1.00","-","-"
"OMX","OFFICEMAX INC.","Consumer Discretionary","Equity","2,123,207.54","0.01","-","102,769.00","20.66","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MTZ","M&T BANK CORP","Financials","Equity","8,466,313.44","0.05","-","103,792.00","81.57","United States","Xetra","USD","1.00","-","-"
"TEG","INTEGRYS ENERGY GROUP INC.","Utilities","Equity","5,423,211.51","0.03","-","104,918.00","51.69","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"KBH","KB HOME","Consumer Discretionary","Equity","2,270,440.80","0.01","-","105,113.00","21.60","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WHR","WHIRLPOOL CORP","Consumer Discretionary","Equity","8,808,366.78","0.05","-","107,906.00","81.63","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Financials","Equity","10,408,871.52","0.06","-","110,568.00","94.14","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MTG","MGIC INVESTMENT CORP","Financials","Equity","2,507,337.55","0.01","-","111,785.00","22.43","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","5,427,764.49","0.03","-","112,773.00","48.13","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SWK","STANLEY WORKS","Consumer Discretionary","Equity","5,517,945.12","0.03","-","113,819.00","48.48","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"EMN","EASTMAN CHEMICAL","Materials","Equity","6,967,375.59","0.04","-","114,051.00","61.09","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"JNY","JONES GROUP INC","Consumer Discretionary","Equity","1,859,573.04","0.01","-","116,296.00","15.99","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CIEN","CIENA CORP","Information Technology","Equity","4,049,095.72","0.02","-","118,707.00","34.11","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","8,851,179.63","0.05","-","119,433.00","74.11","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WEN.2","WENDYS INTERNATIONAL INC.","Consumer Discretionary","Equity","3,090,748.24","0.02","-","119,611.00","25.84","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ANF","ABERCROMBIE AND FITCH CLASS A","Consumer Discretionary","Equity","9,587,923.18","0.05","-","119,894.00","79.97","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TIE","TITANIUM METALS CORP.","Materials","Equity","3,199,656.50","0.02","-","120,970.00","26.45","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FHI","FEDERATED HERMES INC CLASS B","Financials","Equity","4,980,606.96","0.03","-","121,006.00","41.16","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BC","BRUNSWICK CORP","Consumer Discretionary","Equity","2,069,409.65","0.01","-","121,373.00","17.05","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FLR","FLUOR CORP","Industrials","Equity","17,825,344.72","0.10","-","122,326.00","145.72","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"VFC","VF CORP","Consumer Discretionary","Equity","8,435,704.92","0.05","-","122,862.00","68.66","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SSP","EW SCRIPPS CLASS A","Consumer Discretionary","Equity","5,577,594.19","0.03","-","123,919.00","45.01","United States","NASDAQ","USD","1.00","-","-"
"TMK","TORCHMARK CORP","Financials","Equity","7,840,753.55","0.04","-","129,535.00","60.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LXK","LEXMARK INTERNATIONAL INC.","Information Technology","Equity","4,557,073.50","0.03","-","130,725.00","34.86","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SAF","SAFECO CORP","Financials","Equity","7,288,901.76","0.04","-","130,907.00","55.68","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BIG","BIG LOTS INC","Consumer Discretionary","Equity","2,104,667.76","0.01","-","131,624.00","15.99","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"AIZ","ASSURANT INC","Financials","Equity","8,934,361.20","0.05","-","133,548.00","66.90","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Financials","Equity","4,647,776.98","0.03","-","133,826.00","34.73","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ACS","AFFILIATED COMPUTER SERVICES INC.","Information Technology","Equity","6,187,494.50","0.03","-","137,195.00","45.10","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WAT","WATER CORP","Health Care","Equity","10,922,887.94","0.06","-","138,142.00","79.07","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PNW","PINNACLE WEST CORP","Utilities","Equity","5,884,514.73","0.03","-","138,753.00","42.41","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ABKFQ","AMBAC FINANCIAL GROUP INC","Financials","Equity","3,614,216.73","0.02","-","140,249.00","25.77","United States","Non-Nms Quotation Service (Nnqs)","USD","1.00","-","-"
"TEX","TEREX CORP","Industrials","Equity","9,244,124.17","0.05","-","140,981.00","65.57","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BLL","BALL CORP","Materials","Equity","6,372,180.00","0.04","-","141,604.00","45.00","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FNP","FIFTH & PACIFIC CO INC","Consumer Discretionary","Equity","2,883,981.65","0.02","-","141,719.00","20.35","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ATI","ALLEGHENY TECHNOLOGIES INC","Materials","Equity","12,248,323.20","0.07","-","141,763.00","86.40","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WPI","WATSON PHARMACEUTICALS","Health Care","Equity","3,852,251.60","0.02","-","141,940.00","27.14","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BCR","C R BARD INC","Health Care","Equity","13,493,073.60","0.08","-","142,332.00","94.80","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CMI","CUMMINS INC","Industrials","Equity","18,153,154.51","0.10","-","142,523.00","127.37","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BMS","BEMIS INC","Materials","Equity","3,915,914.98","0.02","-","143,021.00","27.38","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SHW","SHERWIN WILLIAMS","Consumer Discretionary","Equity","8,496,939.92","0.05","-","146,398.00","58.04","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"AVY","AVERY DENNISON CORP","Industrials","Equity","7,841,869.80","0.04","-","147,570.00","53.14","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BRL","BARR PHARMACEUTICALS INC.","Health Care","Equity","7,881,155.10","0.04","-","148,421.00","53.10","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","6,949,619.74","0.04","-","148,846.00","46.69","United States","NASDAQ","USD","1.00","-","-"
"VMC","VULCAN MATERIALS","Materials","Equity","11,827,672.23","0.07","-","149,547.00","79.09","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"RDC","ROWAN COMPANIES PLC","Energy","Equity","6,037,774.60","0.03","-","153,010.00","39.46","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LUMN","LUMEN TECHNOLOGIES INC","Telecommunication Services","Equity","6,397,195.08","0.04","-","154,298.00","41.46","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"HPC","HERCULES INC.","Materials","Equity","3,068,116.65","0.02","-","158,559.00","19.35","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","6,920,645.34","0.04","-","158,694.00","43.61","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"NVLS","NOVELLUS SYSTEMS INC.","Information Technology","Equity","4,402,157.04","0.02","-","159,672.00","27.57","United States","NASDAQ","USD","1.00","-","-"
"BSC.1","BEAR STEARNS COMPANIES","Financials","Equity","14,168,978.75","0.08","-","160,555.00","88.25","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LH","LABORATORY CORPORATION OF AMERICA","Health Care","Equity","12,173,245.63","0.07","-","161,171.00","75.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"USX1","US STEEL CORP","Materials","Equity","19,803,365.26","0.11","-","163,786.00","120.91","United States","Deutsche Boerse Xetra","USD","1.00","-","-"
"BXP","BOSTON PROPERTIES REIT INC","Financials","Equity","15,106,509.21","0.08","-","164,541.00","91.81","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SUN","SUNOCO INC.","Energy","Equity","11,921,378.36","0.07","-","164,569.00","72.44","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CTX","CENTEX CORP.","Consumer Discretionary","Equity","4,183,258.08","0.02","-","165,608.00","25.26","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"J","JACOBS ENGINEERING GROUP INC","Industrials","Equity","15,865,045.35","0.09","-","165,935.00","95.61","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PKI","PERKINELMER INC","Health Care","Equity","4,357,673.48","0.02","-","167,474.00","26.02","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PLL","PALL CORP","Industrials","Equity","6,810,612.48","0.04","-","168,914.00","40.32","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"DDR","DEVELOPERS DIVERSIFIED REALTY CORP","Financials","Equity","6,558,579.23","0.04","-","171,287.00","38.29","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PSA","PUBLIC STORAGE REIT","Financials","Equity","12,626,006.13","0.07","-","171,993.00","73.41","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"GR","GOODRICH CORP","Industrials","Equity","12,223,438.32","0.07","-","173,112.00","70.61","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FHN","FIRST HORIZON CORP","Financials","Equity","3,142,255.05","0.02","-","173,127.00","18.15","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LLL","L3 TECHNOLOGIES INC","Industrials","Equity","18,506,552.66","0.10","-","174,689.00","105.94","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"VAR","VARIAN MEDICAL SYSTEMS INC","Health Care","Equity","9,123,670.72","0.05","-","174,917.00","52.16","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MBI","MBIA INC","Financials","Equity","3,260,585.34","0.02","-","175,018.00","18.63","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ROH","ROHM & HAAS CO.","Materials","Equity","9,340,479.21","0.05","-","176,003.00","53.07","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MTW","MANITOWOC INC","Industrials","Equity","8,723,723.65","0.05","-","178,655.00","48.83","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","6,802,115.48","0.04","-","179,428.00","37.91","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"DF","DEAN FOODS CO.","Consumer Staples","Equity","4,642,826.82","0.03","-","179,537.00","25.86","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MWW","MONSTER WORLDWIDE INC.","Industrials","Equity","5,848,491.60","0.03","-","180,509.00","32.40","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PTV","PACTIV CORP","Materials","Equity","4,816,434.95","0.03","-","180,865.00","26.63","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SIAL","SIGMA ALDRICH CORP","Materials","Equity","9,933,924.00","0.06","-","181,940.00","54.60","United States","NASDAQ","USD","1.00","-","-"
"EFX","EQUIFAX INC","Industrials","Equity","6,646,753.44","0.04","-","182,804.00","36.36","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LM","LEGG MASON INC","Financials","Equity","13,459,673.15","0.08","-","184,001.00","73.15","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"VNO","VORNADO REALTY TRUST REIT","Financials","Equity","16,299,597.60","0.09","-","185,328.00","87.95","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CVG","CONVERGYS CORP","Information Technology","Equity","3,053,955.48","0.02","-","185,538.00","16.46","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CTAS","CINTAS CORP","Industrials","Equity","6,274,668.70","0.04","-","186,635.00","33.62","United States","NASDAQ","USD","1.00","-","-"
"QLG","QLOGIC","Information Technology","Equity","2,658,169.00","0.01","-","187,195.00","14.20","United States","Boerse Muenchen","USD","1.00","-","-"
"RSHCQ","RS LEGACY CORP","Consumer Discretionary","Equity","3,159,193.08","0.02","-","187,378.00","16.86","United States","Non-Nms Quotation Service (Nnqs)","USD","1.00","-","-"
"AN","AUTONATION INC","Consumer Discretionary","Equity","2,957,328.36","0.02","-","188,846.00","15.66","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","9,754,063.58","0.05","-","188,959.00","51.62","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TIF","TIFFANY","Consumer Discretionary","Equity","8,698,427.19","0.05","-","188,973.00","46.03","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TSO","TESORO CORP","Energy","Equity","9,027,797.40","0.05","-","189,262.00","47.70","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"APOL","APOLLO EDUCATION GROUP INC CLASS A","Consumer Discretionary","Equity","13,409,382.95","0.07","-","191,153.00","70.15","United States","NASDAQ","USD","1.00","-","-"
"PCP","PRECISION CASTPARTS CORP","Industrials","Equity","26,515,279.00","0.15","-","191,170.00","138.70","United States","-","USD","1.00","-","-"
"CLX","CLOROX","Consumer Staples","Equity","12,483,574.18","0.07","-","191,554.00","65.17","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WFM","WHOLE FOODS MARKET INC","Consumer Staples","Equity","7,842,004.80","0.04","-","192,206.00","40.80","United States","NASDAQ","USD","1.00","-","-"
"LEN","LENNAR A CORP","Consumer Discretionary","Equity","3,448,333.28","0.02","-","192,752.00","17.89","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PDCO","PATTERSON COMPANIES INC","Health Care","Equity","6,560,803.55","0.04","-","193,249.00","33.95","United States","NASDAQ","USD","1.00","-","-"
"PBG","PEPSI BOTTLING","Consumer Staples","Equity","7,630,064.52","0.04","-","193,362.00","39.46","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","5,434,956.27","0.03","-","196,137.00","27.71","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"NYT","NEW YORK TIMES CLASS A","Consumer Discretionary","Equity","3,461,210.85","0.02","-","197,445.00","17.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MOLX","MOLEX INC.","Information Technology","Equity","5,411,515.20","0.03","-","198,224.00","27.30","United States","NASDAQ","USD","1.00","-","-"
"FDO","FAMILY DOLLAR STORES INC","Consumer Discretionary","Equity","3,834,288.93","0.02","-","199,391.00","19.23","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ETN","EATON CORP.","Industrials","Equity","19,574,398.90","0.11","-","201,902.00","96.95","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ESV","ENSCO INTL PLC","Energy","Equity","12,085,570.20","0.07","-","202,710.00","59.62","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","5,213,357.48","0.03","-","203,806.00","25.58","United States","NASDAQ","USD","1.00","-","-"
"RRC","RANGE RESOURCES CORP","Energy","Equity","10,657,508.16","0.06","-","207,506.00","51.36","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","14,376,022.24","0.08","-","208,469.00","68.96","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"EQ","EMBARQ CORP.","Telecommunication Services","Equity","10,463,410.61","0.06","-","211,254.00","49.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CMA","COMERICA INC","Financials","Equity","9,214,473.93","0.05","-","211,681.00","43.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FO","FORTUNE BRANDS INC","Consumer Discretionary","Equity","15,361,232.04","0.09","-","212,289.00","72.36","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"JNS","JANUS CAPITAL GROUP INC","Financials","Equity","7,093,234.80","0.04","-","215,928.00","32.85","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","11,440,101.10","0.06","-","216,259.00","52.90","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CVH","COVENTRY HEALTH CARE INC","Health Care","Equity","12,813,345.76","0.07","-","216,259.00","59.25","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"HSP","HOSPIRA INC","Health Care","Equity","9,251,984.56","0.05","-","216,979.00","42.64","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"UST.1","UST INC.","Consumer Staples","Equity","12,013,091.60","0.07","-","219,217.00","54.80","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"GME","GAMESTOP CORP CLASS A","Consumer Discretionary","Equity","13,701,652.33","0.08","-","220,603.00","62.11","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"SEE","SEALED AIR CORP","Materials","Equity","5,141,036.94","0.03","-","222,171.00","23.14","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","25,771,238.02","0.14","-","225,214.00","114.43","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"RHI","ROBERT HALF","Industrials","Equity","6,135,159.68","0.03","-","226,892.00","27.04","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"COL","ROCKWELL COLLINS INC","Industrials","Equity","16,368,568.92","0.09","-","227,436.00","71.97","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","15,981,047.19","0.09","-","227,553.00","70.23","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"LUK","JEFFERIES FINANCIAL GROUP CORP","Financials","Equity","10,719,677.40","0.06","-","227,594.00","47.10","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","7,920,735.80","0.04","-","228,923.00","34.60","United States","NASDAQ","USD","1.00","-","-"
"DTE","DTE ENERGY","Utilities","Equity","10,084,907.56","0.06","-","229,411.00","43.96","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FISV","FISERV INC","Information Technology","Equity","12,756,707.08","0.07","-","229,892.00","55.49","United States","NASDAQ","USD","1.00","-","-"
"AYE","ALLEGHENY ENERGY","Utilities","Equity","14,642,894.78","0.08","-","230,198.00","63.61","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CCTYQ","CIRCUIT CITY STORES INC","Consumer Discretionary","Equity","975,492.00","0.01","-","232,260.00","4.20","United States","Non-Nms Quotation Service (Nnqs)","USD","1.00","-","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","9,208,668.31","0.05","-","232,895.00","39.54","United States","NASDAQ","USD","1.00","-","-"
"HUM","HUMANA INC","Health Care","Equity","17,591,211.04","0.10","-","233,584.00","75.31","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","9,218,457.40","0.05","-","233,971.00","39.40","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Information Technology","Equity","9,758,802.37","0.05","-","234,643.00","41.59","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","17,679,775.84","0.10","-","234,760.00","75.31","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ABC","AMERISOURCEBERGEN CORP","Health Care","Equity","10,558,494.31","0.06","-","235,313.00","44.87","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","10,899,992.30","0.06","-","235,421.00","46.30","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ABI","APPLERA CORP-APPLIED BIOSYSTEMS","Health Care","Equity","8,019,230.72","0.04","-","236,416.00","33.92","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"NBL","NOBLE ENERGY INC","Energy","Equity","18,851,170.24","0.11","-","237,062.00","79.52","United States","NASDAQ","USD","1.00","-","-"
"RAI","REYNOLDS AMERICAN INC","Consumer Staples","Equity","15,649,735.56","0.09","-","237,261.00","65.96","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","12,849,008.04","0.07","-","237,417.00","54.12","United States","NASDAQ","USD","1.00","-","-"
"TT","TRANE INC.","Industrials","Equity","11,097,408.51","0.06","-","237,581.00","46.71","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"STR","QUESTAR CORP","Utilities","Equity","12,955,110.60","0.07","-","239,466.00","54.10","United States","-","USD","1.00","-","-"
"CSC","COMPUTER SCIENCES CORP","Information Technology","Equity","11,892,241.71","0.07","-","240,393.00","49.47","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"ECL","ECOLAB INC","Materials","Equity","12,339,151.92","0.07","-","240,952.00","51.21","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"PCL","PLUM CREEK TIMBER COMPANY REIT INC","Financials","Equity","11,122,849.64","0.06","-","241,591.00","46.04","United States","-","USD","1.00","-","-"
"LEG","LEGGETT & PLATT INC","Consumer Discretionary","Equity","4,221,770.56","0.02","-","242,074.00","17.44","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"WYND","TRAVEL LEISURE INC","Consumer Discretionary","Equity","5,822,335.68","0.03","-","247,128.00","23.56","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TDC","TERADATA CORP","Information Technology","Equity","6,831,366.89","0.04","-","249,229.00","27.41","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"XL","XL GROUP PLC","Financials","Equity","12,545,150.67","0.07","-","249,357.00","50.31","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CEG","CONSTELLATION ENERGY GROUP INC.","Utilities","Equity","25,648,392.15","0.14","-","250,155.00","102.53","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"TER","TERADYNE INC","Information Technology","Equity","2,592,300.04","0.01","-","250,706.00","10.34","United States","NASDAQ","USD","1.00","-","-"
"ITT","ITT CORP","Industrials","Equity","16,582,776.08","0.09","-","251,102.00","66.04","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CBE","COOPER INDUSTRIES INC.","Industrials","Equity","13,313,121.68","0.07","-","251,761.00","52.88","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"KLAC","KLA CORP","Information Technology","Equity","12,153,513.12","0.07","-","252,357.00","48.16","United States","NASDAQ","USD","1.00","-","-"
"CNX","CONSOL ENERGY INC","Energy","Equity","18,057,369.60","0.10","-","252,480.00","71.52","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"MWV","MEADWESTVACO CORP","Materials","Equity","7,948,071.61","0.04","-","253,932.00","31.30","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"HET","HARRAHS ENTERTAINMENT CORP.","Consumer Discretionary","Equity","23,009,236.25","0.13","-","259,259.00","88.75","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"IAC","IAC INTERACTIVE","Consumer Discretionary","Equity","6,986,870.64","0.04","-","259,542.00","26.92","United States","NASDAQ","USD","1.00","-","-"
"ACAS","AMERICAN CAPITAL LTD.","Financials","Equity","8,557,701.44","0.05","-","259,639.00","32.96","United States","NASDAQ","USD","1.00","-","-"
"MUR","MURPHY OIL CORP","Energy","Equity","22,155,626.64","0.12","-","261,146.00","84.84","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
"CTXS","CITRIX SYSTEMS INC","Information Technology","Equity","9,962,725.08","0.06","-","262,108.00","38.01","United States","NASDAQ","USD","1.00","-","-"
"JWN","NORDSTROM INC","Consumer Discretionary","Equity","9,684,341.99","0.05","-","263,663.00","36.73","United States","New York Stock Exchange Inc.","USD","1.00","-","-"
