iShares Core S&P 500 ETF
Fund Holdings as of,"Jan 16, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,102,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ABBV","ABBVIE INC","Health Care","Equity","4,884,252,622.05","0.64","4,884,252,622.05","22,786,343.00","214.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,878,820,074.03","0.64","4,878,820,074.03","12,833,259.00","380.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","4,866,088,285.17","0.64","4,866,088,285.17","20,989,899.00","231.83","United States","NASDAQ","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,807,494,120.00","0.63","4,807,494,120.00","54,630,615.00","88.00","United States","NASDAQ","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","4,588,107,363.24","0.60","4,588,107,363.24","86,617,092.00","52.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","4,421,437,578.24","0.58","4,421,437,578.24","13,599,402.00","325.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,354,225,536.82","0.57","4,354,225,536.82","30,126,794.00","144.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","4,143,803,848.10","0.54","4,143,803,848.10","21,685,090.00","191.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,057,104,617.94","0.53","4,057,104,617.94","24,402,169.00","166.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","3,903,006,286.77","0.51","3,903,006,286.77","6,033,493.00","646.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","3,865,881,287.88","0.50","3,865,881,287.88","11,678,694.00","331.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","3,820,148,404.38","0.50","3,820,148,404.38","50,806,602.00","75.19","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","3,720,007,824.00","0.49","3,720,007,824.00","3,866,952.00","962.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","3,683,698,862.76","0.48","3,683,698,862.76","12,051,228.00","305.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","3,610,520,819.76","0.47","3,610,520,819.76","16,193,581.00","222.96","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","3,576,854,201.04","0.47","3,576,854,201.04","40,471,308.00","88.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","3,515,906,728.68","0.46","3,515,906,728.68","49,913,497.00","70.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","3,490,431,119.36","0.46","3,490,431,119.36","17,286,208.00","201.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,484,440,894.24","0.46","3,484,440,894.24","20,069,352.00","173.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,482,555,646.80","0.45","3,482,555,646.80","31,999,960.00","108.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","3,358,675,890.66","0.44","3,358,675,890.66","10,270,866.00","327.01","United States","NASDAQ","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","2,996,993,677.92","0.39","2,996,993,677.92","4,843,861.00","618.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","2,944,668,126.51","0.38","2,944,668,126.51","15,572,839.00","189.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","2,822,718,656.09","0.37","2,822,718,656.09","9,181,663.00","307.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","2,787,510,439.74","0.36","2,787,510,439.74","12,273,834.00","227.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","2,729,710,044.00","0.36","2,729,710,044.00","22,418,775.00","121.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","2,723,063,933.72","0.36","2,723,063,933.72","23,068,993.00","118.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTC","INTEL CORPORATION CORP","Information Technology","Equity","2,714,682,088.32","0.35","2,714,682,088.32","57,808,392.00","46.96","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","2,655,854,155.78","0.35","2,655,854,155.78","1,693,979.00","1,567.82","United States","NASDAQ","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","2,642,649,817.92","0.35","2,642,649,817.92","6,020,252.00","438.96","United States","NASDAQ","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","2,579,428,750.24","0.34","2,579,428,750.24","17,628,682.00","146.32","United States","NASDAQ","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","2,559,516,532.00","0.33","2,559,516,532.00","23,017,235.00","111.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","2,527,026,182.55","0.33","2,527,026,182.55","6,927,345.00","364.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","2,500,486,876.80","0.33","2,500,486,876.80","10,095,635.00","247.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","2,445,195,030.00","0.32","2,445,195,030.00","4,570,458.00","535.00","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","2,436,488,493.32","0.32","2,436,488,493.32","15,781,388.00","154.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","2,384,068,033.95","0.31","2,384,068,033.95","3,498,009.00","681.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","2,293,862,173.52","0.30","2,293,862,173.52","6,942,472.00","330.41","United States","NASDAQ","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","2,288,315,923.14","0.30","2,288,315,923.14","7,995,234.00","286.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","2,273,037,655.90","0.30","2,273,037,655.90","26,788,894.00","84.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","2,258,212,570.20","0.29","2,258,212,570.20","14,348,790.00","157.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","2,245,506,896.85","0.29","2,245,506,896.85","26,850,495.00","83.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","2,244,296,287.02","0.29","2,244,296,287.02","11,714,669.00","191.58","United States","NASDAQ","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","2,235,758,716.64","0.29","2,235,758,716.64","21,534,952.00","103.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","2,201,294,316.48","0.29","2,201,294,316.48","13,808,144.00","159.42","United States","NASDAQ","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","2,183,640,753.00","0.29","2,183,640,753.00","3,996,780.00","546.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","2,163,897,493.65","0.28","2,163,897,493.65","1,860,345.00","1,163.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","2,147,039,228.34","0.28","2,147,039,228.34","91,402,266.00","23.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","2,125,988,023.24","0.28","2,125,988,023.24","415,564.00","5,115.91","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","2,115,086,122.20","0.28","2,115,086,122.20","54,358,420.00","38.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","2,006,840,817.80","0.26","2,006,840,817.80","7,230,556.00","277.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","1,998,259,591.45","0.26","1,998,259,591.45","15,997,595.00","124.91","United States","NASDAQ","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","1,984,920,642.84","0.26","1,984,920,642.84","3,489,909.00","568.76","United States","NASDAQ","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","1,960,065,812.54","0.26","1,960,065,812.54","8,196,311.00","239.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","1,960,078,167.69","0.26","1,960,078,167.69","3,594,561.00","545.29","United States","NASDAQ","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","1,912,694,230.20","0.25","1,912,694,230.20","8,104,980.00","235.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","1,904,365,049.50","0.25","1,904,365,049.50","6,342,598.00","300.25","United States","NASDAQ","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","1,880,130,456.45","0.25","1,880,130,456.45","73,299,433.00","25.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","1,795,607,766.33","0.23","1,795,607,766.33","8,184,547.00","219.39","United States","NASDAQ","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","1,754,685,818.27","0.23","1,754,685,818.27","7,646,023.00","229.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","1,728,450,419.06","0.23","1,728,450,419.06","13,313,182.00","129.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","1,721,345,312.50","0.22","1,721,345,312.50","5,007,550.00","343.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","1,702,770,486.14","0.22","1,702,770,486.14","13,374,994.00","127.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","1,693,460,761.16","0.22","1,693,460,761.16","8,848,682.00","191.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","1,683,255,489.00","0.22","1,683,255,489.00","19,112,700.00","88.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","1,667,329,864.00","0.22","1,667,329,864.00","3,241,310.00","514.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","1,654,860,944.00","0.22","1,654,860,944.00","8,818,400.00","187.66","United States","NASDAQ","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","1,614,263,927.94","0.21","1,614,263,927.94","4,437,473.00","363.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","1,605,596,504.40","0.21","1,605,596,504.40","14,069,370.00","114.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","1,600,063,805.68","0.21","1,600,063,805.68","16,536,418.00","96.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","1,598,119,959.92","0.21","1,598,119,959.92","5,396,866.00","296.12","United States","NASDAQ","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","1,595,276,070.08","0.21","1,595,276,070.08","11,975,648.00","133.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","1,564,335,586.80","0.20","1,564,335,586.80","15,931,720.00","98.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","1,556,621,697.00","0.20","1,556,621,697.00","9,520,622.00","163.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","1,536,201,702.09","0.20","1,536,201,702.09","1,626,867.00","944.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","1,529,498,698.84","0.20","1,529,498,698.84","7,557,932.00","202.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","1,529,087,259.94","0.20","1,529,087,259.94","2,625,358.00","582.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","1,492,538,681.21","0.19","1,492,538,681.21","1,492,538,681.00","1.00","United States","-","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","1,468,511,038.68","0.19","1,468,511,038.68","3,235,461.00","453.88","United States","NASDAQ","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","1,450,346,831.46","0.19","1,450,346,831.46","26,245,871.00","55.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","1,443,766,680.72","0.19","1,443,766,680.72","3,271,177.00","441.36","United States","NASDAQ","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","1,419,265,054.44","0.19","1,419,265,054.44","4,718,772.00","300.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","1,362,781,282.62","0.18","1,362,781,282.62","14,655,138.00","92.99","United States","NASDAQ","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","1,358,034,429.40","0.18","1,358,034,429.40","5,214,385.00","260.44","United States","NASDAQ","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","1,337,451,733.18","0.17","1,337,451,733.18","1,591,333.00","840.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","1,336,647,408.32","0.17","1,336,647,408.32","21,642,607.00","61.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","1,303,589,560.00","0.17","1,303,589,560.00","46,858,000.00","27.82","United States","NASDAQ","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","1,299,412,270.00","0.17","1,299,412,270.00","4,649,060.00","279.50","United States","NASDAQ","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","1,286,405,170.80","0.17","1,286,405,170.80","16,366,478.00","78.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","1,278,964,385.70","0.17","1,278,964,385.70","7,351,215.00","173.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","1,262,044,669.20","0.16","1,262,044,669.20","14,196,228.00","88.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","1,239,564,193.92","0.16","1,239,564,193.92","4,028,352.00","307.71","United States","NASDAQ","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","1,236,439,051.91","0.16","1,236,439,051.91","2,394,761.00","516.31","United States","NASDAQ","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","1,200,878,885.70","0.16","1,200,878,885.70","3,268,765.00","367.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","1,195,284,221.40","0.16","1,195,284,221.40","10,025,870.00","119.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","1,165,759,819.21","0.15","1,165,759,819.21","5,183,689.00","224.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","1,162,917,312.62","0.15","1,162,917,312.62","8,848,861.00","131.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","1,155,350,011.12","0.15","1,155,350,011.12","6,200,891.00","186.32","United States","NASDAQ","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","1,153,540,264.50","0.15","1,153,540,264.50","1,729,705.00","666.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRSH","MARSH & MCLENNAN COMPANIES INC","Financials","Equity","1,152,048,979.20","0.15","1,152,048,979.20","6,316,058.00","182.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","1,149,243,909.80","0.15","1,149,243,909.80","6,848,891.00","167.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","1,128,404,105.86","0.15","1,128,404,105.86","5,056,027.00","223.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","1,114,070,140.75","0.15","1,114,070,140.75","3,509,435.00","317.45","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","1,113,579,015.28","0.15","1,113,579,015.28","2,858,776.00","389.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","1,108,239,074.79","0.14","1,108,239,074.79","6,037,147.00","183.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","1,102,433,196.26","0.14","1,102,433,196.26","10,138,249.00","108.74","United States","NASDAQ","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","1,090,841,631.00","0.14","1,090,841,631.00","8,990,700.00","121.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","1,090,224,198.40","0.14","1,090,224,198.40","20,040,886.00","54.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","1,086,788,794.56","0.14","1,086,788,794.56","18,511,136.00","58.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","1,082,549,242.20","0.14","1,082,549,242.20","7,243,070.00","149.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","1,074,100,391.07","0.14","1,074,100,391.07","2,865,261.00","374.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","1,065,992,921.64","0.14","1,065,992,921.64","1,978,017.00","538.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHW","SHERWIN WILLIAMS","Materials","Equity","1,063,572,025.89","0.14","1,063,572,025.89","2,972,283.00","357.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","1,062,659,150.61","0.14","1,062,659,150.61","8,641,613.00","122.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","1,057,164,368.48","0.14","1,057,164,368.48","4,778,576.00","221.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","1,053,556,950.00","0.14","1,053,556,950.00","726,591.00","1,450.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","1,030,596,235.60","0.13","1,030,596,235.60","10,882,748.00","94.70","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970"
"CMI","CUMMINS INC","Industrials","Equity","1,030,294,939.62","0.13","1,030,294,939.62","1,779,623.00","578.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","1,018,596,998.92","0.13","1,018,596,998.92","9,527,612.00","106.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","1,015,004,571.42","0.13","1,015,004,571.42","1,265,939.00","801.78","United States","NASDAQ","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","989,562,735.84","0.13","989,562,735.84","4,819,612.00","205.32","United States","NASDAQ","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","987,166,094.64","0.13","987,166,094.64","15,333,428.00","64.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","976,416,080.00","0.13","976,416,080.00","4,408,000.00","221.51","United States","NASDAQ","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","972,026,585.10","0.13","972,026,585.10","12,027,055.00","80.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","969,000,668.95","0.13","969,000,668.95","15,743,309.00","61.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","966,494,777.07","0.13","966,494,777.07","2,059,483.00","469.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","952,855,660.02","0.12","952,855,660.02","2,771,057.00","343.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","952,472,591.84","0.12","952,472,591.84","1,299,346.00","733.04","United States","NASDAQ","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","952,254,485.28","0.12","952,254,485.28","16,636,172.00","57.24","United States","NASDAQ","USD","1.00","USD","-"
